"","Point.Forecast","Lo.95","Hi.95"
"Apr 2026",41.6572916486988,32.8377968887145,50.4767864086831
"May 2026",46.1938532955823,36.8445977305697,55.5431088605948
"Jun 2026",50.2923650450018,40.8288076460987,59.7559224439049
"Jul 2026",50.9575823166834,41.4356131319061,60.4795515014608
"Aug 2026",51.539198992082,42.0033337858333,61.0750641983307
"Sep 2026",48.6257755758351,39.083183771278,58.1683673803921
"Oct 2026",48.4830168242193,38.9387274960504,58.0273061523881
"Nov 2026",47.7107250468525,38.1656572010872,57.2557928926179
"Dec 2026",34.9417876375274,25.3965239986123,44.4870512764424
"Jan 2027",2.45579047961733e-05,-9.54523984527195,9.54528896108154
"Feb 2027",0.000136679773743062,-9.54515283713233,9.54542619667981
"Mar 2027",1.17214287669001e-05,-9.54528843603892,9.54531187889645
"Apr 2027",41.6957308338092,31.1556490313785,52.2358126362398
"May 2027",47.1878177703364,36.5307691228902,57.8448664177826
"Jun 2027",49.5363356195364,38.8533068654649,60.2193643736078
"Jul 2027",49.9849965877129,39.2886053793466,60.6813877960792
"Aug 2027",50.9714338538695,40.2718518213953,61.6710158863436
"Sep 2027",48.1518055974984,37.450679076462,58.8529321185347
"Oct 2027",47.9961172566022,37.2946020614553,58.697632451749
"Nov 2027",46.7051883036276,36.0034973124337,57.4068792948215
"Dec 2027",35.0955568845979,24.3938346677281,45.7972791014676
"Jan 2028",1.18624326735241e-05,-10.701599124343,10.7016228492084
"Feb 2028",6.86804320097698e-05,-10.7015480797154,10.7016854405794
"Mar 2028",3.81177687454709e-06,-10.701615393119,10.7016230166728
"Apr 2028",41.6861550327641,30.686258999521,52.6860510660073
"May 2028",47.1890048162403,36.1526692715365,58.2253403609442
"Jun 2028",49.5333529082592,38.4888862647025,60.5778195518159
"Jul 2028",49.9852334831711,38.9365790163451,61.033887949997
"Aug 2028",50.9704985619937,39.9208437568494,62.0201533671379
"Sep 2028",48.1518369426203,37.1016980520703,59.2019758331704
"Oct 2028",47.9958219644211,36.9455624101813,59.0460815186609
"Nov 2028",46.7051844142701,35.6548721215895,57.7554967069508
"Dec 2028",35.0954630084902,24.045151638871,46.1457743781095
"Jan 2029",6.23012215864056e-06,-11.0501837194677,11.050196179712
"Feb 2029",3.86303990278242e-05,-11.0501531296021,11.0502303904002
"Mar 2029",6.16796260345638e-07,-11.0501919095982,11.0501931431907
"Apr 2029",41.6861453484352,30.3472151055678,53.0250755913025
"May 2029",47.1890033487716,35.8148037279453,58.5632029695979
"Jun 2029",49.5333497667445,38.1512819329748,60.9154176005143
"Jul 2029",49.9852328703697,38.5991111471023,61.3713545936372
"Aug 2029",50.970497536505,39.5834077402876,62.3575873327225
"Sep 2029",48.1518367001375,36.7642783021433,59.5393950981317
"Oct 2029",47.9958216276809,36.6081464589268,59.3834967964351
"Nov 2029",46.7051843215554,35.3174581102781,58.0929105328328
"Dec 2029",35.0954628973014,23.7077376201367,46.483188174466
"Jan 2030",6.19549512889799e-06,-11.3876012436695,11.3876136346598
"Feb 2030",3.85934973501487e-05,-11.3875705978076,11.3876477848023
"Mar 2030",6.04080472851708e-07,-11.3876093290725,11.3876105372334
