"","Point.Forecast","Lo.95","Hi.95"
"Apr 2026",109.356648798715,105.422021996334,113.291275601095
"May 2026",109.356648798715,103.792246211912,114.921051385518
"Jun 2026",109.356648798715,102.54167526817,116.17162232926
"Jul 2026",109.356648798715,101.487395193954,117.225902403476
"Aug 2026",109.356648798715,100.5585558025,118.15474179493
"Sep 2026",109.356648798715,99.7188208046043,118.994476792825
"Oct 2026",109.356648798715,98.946604777767,119.766692819663
"Nov 2026",109.356648798715,98.2278436251088,120.485453972321
"Dec 2026",109.356648798715,97.5527683915737,121.160529205856
"Jan 2027",109.356648864956,96.9142664266884,121.799031303223
"Feb 2027",109.356648864956,96.3069682752149,122.406329454696
"Mar 2027",109.356648864956,95.7267021941718,122.986595535739
"Apr 2027",110.622816678084,96.436318554778,124.80931480139
"May 2027",110.622816678084,95.9007919614656,125.344841394702
"Jun 2027",110.622816678084,95.3840734716749,125.861559884493
"Jul 2027",110.622816678084,94.8843104826081,126.36132287356
"Aug 2027",110.622816678084,94.3999359222136,126.845697433955
"Sep 2027",110.622816678084,93.92961019241,127.316023163758
"Oct 2027",110.622816678084,93.4721774617894,127.773455894379
"Nov 2027",110.622816678084,93.0266321973035,128.219001158865
"Dec 2027",110.622816678084,92.5920931475149,128.653540208653
"Jan 2028",110.622816678084,92.1677828447373,129.077850511431
"Feb 2028",110.622816678084,91.753011259264,129.492622096904
"Mar 2028",110.622816678084,91.3471626217806,129.898470734388
