"","Point.Forecast","Lo.95","Hi.95"
"Jan 2026",43.9697850207384,42.4635885262976,45.4759815151793
"Feb 2026",44.0009873329351,42.1960134034639,45.8059612624064
"Mar 2026",44.019156296444,42.0843686557753,45.9539439371128
"Apr 2026",44.029736000695,42.0254277927809,46.0340442086091
"May 2026",44.0358965140332,41.9875820831975,46.0842109448689
"Jun 2026",44.0394837527395,41.9591669398744,46.1198005656045
"Jul 2026",44.0415725854113,41.9353626127152,46.1477825581073
"Aug 2026",44.0427889031108,41.9139889415149,46.1715888647067
"Sep 2026",44.0434971593374,41.8939833099681,46.1930110087067
"Oct 2026",44.0439095736949,41.8747967757628,46.2130223716269
"Nov 2026",44.0441497206866,41.8561333871575,46.2321660542158
"Dec 2026",44.0442895571803,41.8378286009634,46.2507505133971
"Jan 2027",45.8770709833302,43.6524887591017,48.1016532075586
"Feb 2027",45.8771183974044,43.6346594236271,48.1195773711816
"Mar 2027",45.8771460064026,43.6170082218892,48.1372837909161
"Apr 2027",45.8771620829959,43.5995153362751,48.1548088297168
"May 2027",45.8771714443226,43.5821681541686,48.1721747344765
"Jun 2027",45.8771768953802,43.564958230422,48.1893955603384
"Jul 2027",45.8771800695061,43.54787955254,48.2064805864722
"Aug 2027",45.8771819177851,43.5309275457932,48.223436289777
"Sep 2027",45.8771829940295,43.5140985007459,48.2402674873131
"Oct 2027",45.8771836207217,43.4973892427079,48.2569779987355
"Nov 2027",45.8771839856416,43.4807969400399,48.2735710312433
"Dec 2027",45.8771841981329,43.4643189922865,48.2900494039793
