"","Point.Forecast","Lo.95","Hi.95"
"Apr 2026",23.1141753433499,11.017803329159,35.2105473575409
"May 2026",12.9920033778448,0.198849357191154,25.7851573984985
"Jun 2026",14.57535890423,1.77987545210557,27.3708423563544
"Jul 2026",16.7874982567773,3.89055855056187,29.6844379629927
"Aug 2026",20.4299071881565,7.40320886354579,33.4566055127673
"Sep 2026",28.0497683643004,14.9650235278623,41.1345132007384
"Oct 2026",28.7022436002442,15.6084027256133,41.7960844748751
"Nov 2026",29.3717430097528,16.2778654861726,42.4656205333331
"Dec 2026",26.7573975488938,13.6615184886096,39.8532766091779
"Jan 2027",-0.0095093689674338,-13.1039545276852,13.0849357897504
"Feb 2027",-0.0137794947549025,-13.1092057640807,13.0816467745709
"Mar 2027",-0.0104329104930829,-13.1059761708308,13.0851103498446
"Apr 2027",23.6852776902464,10.5897279137436,36.7808274667491
"May 2027",19.1435292314115,6.04792173913472,32.2391367236883
"Jun 2027",17.6130759395262,4.5174199437904,30.708731935262
"Jul 2027",18.2298452865523,5.13417315319768,31.325517419907
"Aug 2027",18.5145689187195,5.41889545298894,31.6102423844502
"Sep 2027",23.501116139596,10.4054423423787,36.5967899368133
"Oct 2027",28.5580710778784,15.4623959974968,41.65374615826
"Nov 2027",28.3766748002689,15.2809988280399,41.4723507724979
"Dec 2027",26.2005604512463,13.1048842417015,39.2962366607911
"Jan 2028",1.89207771610921e-05,-13.095657299128,13.0956951406823
"Feb 2028",0.000200746612917328,-13.0954754457829,13.0958769390087
"Mar 2028",0.000200680302792208,-13.0954752104483,13.0958765710539
