"","Point.Forecast","Lo.95","Hi.95"
"Jan 2026",0.821399008691679,0.539590111666167,1.10320790571719
"Feb 2026",0.821395903301105,0.422858460968754,1.21993334563346
"Mar 2026",0.821392636096128,0.333286618410566,1.30949865378169
"Apr 2026",0.821389207047097,0.257773736952592,1.3850046771416
"May 2026",0.821385616141975,0.191245312059478,1.45152592022447
"Jun 2026",0.821381863368168,0.131098828953328,1.51166489778301
"Jul 2026",0.82137794871253,0.0757882750708578,1.5669676223542
"Aug 2026",0.82137387216136,0.0243063384232483,1.61844140589947
"Sep 2026",0.821369633700404,-0.024046661555164,1.66678592895597
"Oct 2026",0.821365233314854,-0.0697801573220624,1.71251062395177
"Nov 2026",0.821360670989346,-0.113278728577847,1.75600007055654
"Dec 2026",0.821355946691197,-0.154841154901041,1.79755304828343
"Jan 2027",0.987896204396239,-0.0281597268905074,2.00395213568299
"Feb 2027",0.987895104354627,-0.0659279388365984,2.04171814754585
"Mar 2027",0.987894210181371,-0.102388334864515,2.07817675522726
"Apr 2027",0.987892841921001,-0.137668660955854,2.11345434479786
"May 2027",0.987891339544074,-0.171876304765721,2.14765898385387
"Jun 2027",0.987889703045325,-0.20510354101263,2.18088294710328
"Jul 2027",0.98788793241904,-0.237430127412718,2.2132059922508
"Aug 2027",0.987886027659056,-0.268925560124362,2.24469761544247
"Sep 2027",0.987883988758763,-0.299650832101878,2.27541880961941
"Oct 2027",0.987881815711104,-0.329659822048969,2.30542345347118
"Nov 2027",0.987879508508571,-0.359000404604353,2.3347594216215
"Dec 2027",0.987877067081537,-0.387715347309434,2.36346948147251
"Jan 2028",0.880775084464896,-0.619098058151768,2.38064822708156
"Feb 2028",0.880768873683747,-0.733846294128501,2.495384041496
"Mar 2028",0.880762339273793,-0.840964260195523,2.60248893874311
"Apr 2028",0.880755481175732,-0.941797776686916,2.70330873903838
"May 2028",0.880748299365487,-1.0373381761649,2.79883477489588
"Jun 2028",0.880740793817873,-1.12834069709492,2.88982228473067
"Jul 2028",0.880732964506598,-1.21539642331145,2.97686235232465
"Aug 2028",0.880724811404258,-1.29897827658873,3.06042789939724
"Sep 2028",0.880716334482346,-1.37947165886464,3.14090432782934
"Oct 2028",0.880707533711245,-1.45719557697941,3.2186106444019
"Nov 2028",0.880698409060228,-1.53241763146053,3.29381444958099
"Dec 2028",0.88068896046393,-1.60536491655498,3.36674283748284
"Jan 2029",1.04716947587402,-1.50974132682203,3.60408027857006
"Feb 2029",1.04716727579079,-1.57680548583465,3.67114003741623
"Mar 2029",1.04716548744428,-1.64219710950785,3.7365280843964
"Apr 2029",1.04716275092354,-1.70603668825941,3.80036219010649
"May 2029",1.04715974616969,-1.76842916246821,3.86274865480758
"Jun 2029",1.04715647317219,-1.82946869463527,3.92378164097965
"Jul 2029",1.04715293191962,-1.88923965753117,3.9835455213704
"Aug 2029",1.04714912239965,-1.94781800246365,4.04211624726295
"Sep 2029",1.04714504459906,-2.0052723910664,4.09956248026452
"Oct 2029",1.04714069850375,-2.06166513873165,4.15594653573914
"Nov 2029",1.04713608409868,-2.11705300662222,4.21132517481958
"Dec 2029",1.04713120124461,-2.17148787108923,4.26575027357845
