"","Point.Forecast","Lo.95","Hi.95"
"Apr 2026",17.969785168023,4.62111284879329,31.3184574872528
"May 2026",17.5956026695615,3.74776939541254,31.4434359437105
"Jun 2026",17.4988297176534,3.60038587956884,31.3972735557379
"Jul 2026",17.4738018121272,3.56493102084483,31.3826726034096
"Aug 2026",17.4673289698436,3.55350648980205,31.3811514498852
"Sep 2026",17.4656549309519,3.54796955738455,31.3833403045192
"Oct 2026",17.465221982629,3.54393400234181,31.3865099629162
"Nov 2026",17.4651100113652,3.54028591788877,31.3899341048417
"Dec 2026",17.4650810527962,3.53673859773125,31.3934235078611
"Jan 2027",17.465073563386,3.53321798645887,31.3969291403132
"Feb 2027",17.4650716264372,3.52970493791775,31.4004383149567
"Mar 2027",17.4650711254938,3.52619450055722,31.4039477504305
"Apr 2027",17.4650709959374,3.52268539336931,31.4074565985054
"May 2027",17.4650709624308,3.51917728457499,31.4109646402866
"Jun 2027",17.4650709537652,3.51567008787803,31.4144718196523
"Jul 2027",17.465070951524,3.51216378046803,31.41797812258
"Aug 2027",17.4650709509444,3.50865835595351,31.4214835459353
"Sep 2027",17.4650709507945,3.50515381218978,31.4249880893992
"Oct 2027",17.4650709507557,3.50165014813105,31.4284917533804
"Nov 2027",17.4650709507457,3.49814736301632,31.4319945384751
"Dec 2027",17.4650709507431,3.49464545615887,31.4354964453274
"Jan 2028",17.4650709507425,3.4911444268918,31.4389974745931
"Feb 2028",17.4650709507423,3.48764427455395,31.4424976269306
"Mar 2028",17.4650709507422,3.48414499848626,31.4459969029982
