"","Point.Forecast","Lo.95","Hi.95"
"Jan 2026",2.01478063784375,1.38403150239224,2.64552977329526
"Feb 2026",2.08785234033705,1.41401822902162,2.76168645165248
"Mar 2026",2.11179063405865,1.36231703766963,2.86126423044766
"Apr 2026",2.04988517285832,1.26929940926372,2.83047093645292
"May 2026",2.16473199405537,1.35567453137765,2.97378945673308
"Jun 2026",1.9034317944946,1.07651224376992,2.73035134521929
"Jul 2026",1.94476148113016,1.10356529641051,2.7859576658498
"Aug 2026",1.86499808691779,1.01331156011253,2.71668461372305
"Sep 2026",2.13162912639767,1.2715787962331,2.99167945656225
"Oct 2026",1.84991769364216,0.983220975901949,2.71661441138236
"Nov 2026",1.89912561578303,1.02711123757745,2.7711399939886
"Dec 2026",1.84499345423642,0.968393066522513,2.72159384195033
"Jan 2027",1.9550833332465,1.05678849154278,2.85337817495022
"Feb 2027",2.00790993757487,1.10121125712248,2.91460861802727
"Mar 2027",2.173791161978,1.25694150754709,3.09064081640891
"Apr 2027",1.98107473925391,1.05729025293477,2.90485922557306
"May 2027",2.20176872886634,1.271500871145,3.13203658658768
"Jun 2027",1.86708477180054,0.931443279518207,2.80272626408287
"Jul 2027",1.92514511850291,0.984627306112921,2.86566293089289
"Aug 2027",1.82800729042033,0.883138344982802,2.77287623585785
"Sep 2027",2.16068672861612,1.21181504295803,3.10955841427421
"Oct 2027",1.87386792769449,0.921301451327481,2.8264344040615
"Nov 2027",1.91144127167366,0.955544426664019,2.8673381166833
"Dec 2027",1.87474769671134,0.915596882530581,2.8338985108921
