"","Point.Forecast","Lo.95","Hi.95"
"Apr 2023",8.0401621875431,-10.4716932667277,26.5520176418139
"May 2023",8.90030143596127,-9.63151933134484,27.4321222032674
"Jun 2023",14.7668441954319,-3.76499336505903,33.2986817559227
"Jul 2023",11.6519298824757,-6.95585449721481,30.2597142621661
"Aug 2023",9.03636716594041,-9.63870538745043,27.7114397193312
"Sep 2023",22.1120406376297,3.38218952871404,40.8418917465454
"Oct 2023",12.0289150503474,-6.75750748909743,30.8153375897923
"Nov 2023",11.353915861122,-7.48644670227307,30.194278424517
"Dec 2023",7.57844133829215,-11.3178764377522,26.4747591143365
"Jan 2024",8.88646513870964,-9.79161245317166,27.564542730591
"Feb 2024",3.41489156355193,-15.3183132060448,22.1480963331487
"Mar 2024",8.34739755333021,-10.4407745891365,27.1355696957969
"Apr 2024",5.87586995833415,-12.9671061267312,24.7188460433995
"May 2024",6.05522889868615,-12.8423923345536,24.9528501319259
"Jun 2024",9.18774731372547,-9.76436177957117,28.1398564070221
"Jul 2024",14.4635599902415,-4.54288071507584,33.4700006955588
"Aug 2024",15.0807655978392,-3.97985182780826,34.1413830234867
"Sep 2024",7.56962180311413,-11.5450187950829,26.6842624013112
"Oct 2024",11.7308090124781,-7.43770250412268,30.8993205290789
"Nov 2024",8.87473886147858,-10.3474925973661,28.0969703203233
"Dec 2024",10.9423069657473,-8.33349472213771,30.2181086536324
"Jan 2025",7.05572831178857,-12.273495136703,26.3849517602802
"Feb 2025",11.460367641853,-7.92213032635122,30.8428656100573
"Mar 2025",10.1496243730466,-9.28600208482158,29.5852508309147
"Apr 2025",8.07854564337636,-11.4100644683908,27.5671557551435
"May 2025",6.74811548533188,-12.7933346226159,26.2895655932797
"Jun 2025",8.73182584703855,-10.8623217615066,28.3259734555837
"Jul 2025",14.6529369999333,-4.99376676038078,34.2996407602473
"Aug 2025",17.5961708798583,-2.1029488145454,37.2952905742619
"Sep 2025",16.0086635026553,-3.74273302428888,35.7600600295995
"Oct 2025",17.0756028873932,-2.72793247315472,36.879138247941
"Nov 2025",9.66778965269802,-10.1877476303757,29.5233269357717
"Dec 2025",10.8093724131773,-9.09803094257019,30.7167757689247
"Jan 2026",8.80301555415714,-11.1561190880788,28.7621501963931
"Feb 2026",7.0093708988471,-13.0013614083265,27.0201032060207
"Mar 2026",5.09824538071179,-14.9639518186522,25.1604425800757
"Apr 2026",5.96827402617664,-15.3046774906587,27.241225543012
"May 2026",7.149255299488,-14.1914628011042,28.4899734000802
"Jun 2026",14.2138758095583,-7.17343180547913,35.6011834245957
"Jul 2026",10.6386421681128,-10.8375625545942,32.1148468908197
"Aug 2026",7.89992124965012,-13.6620812520699,29.4619237513701
"Sep 2026",20.5888641073345,-1.05498033765119,42.2327085523203
"Oct 2026",11.2009646323242,-10.5253952909396,32.9273245555879
"Nov 2026",10.3398121232711,-11.460441691339,32.1400659378813
"Dec 2026",7.01372191281339,-14.8653340681131,28.8927778937399
"Jan 2027",7.68022810322701,-14.036998653837,29.397454860291
"Feb 2027",2.81795534014221,-18.974712180262,24.6106228605464
"Mar 2027",5.93271995526444,-15.935128696909,27.8005686074378
