"","Point.Forecast","Lo.95","Hi.95"
"Jan 2026",15.45715241195,14.6883345250685,16.2259702988316
"Feb 2026",15.4565915639819,14.3693188813589,16.5438642466048
"Mar 2026",15.4560307160137,14.1243990741671,16.7876623578603
"Apr 2026",15.4560307160137,13.9183949422505,16.9936664897768
"May 2026",15.4560307160137,13.7369016586287,17.1751597733986
"Jun 2026",15.4560307160137,13.572819188029,17.3392422439983
"Jul 2026",15.4560307160137,13.4219297838269,17.4901316482005
"Aug 2026",15.4560307160137,13.2814853507678,17.6305760812596
"Sep 2026",15.4560307160137,13.149577055369,17.7624843766584
"Oct 2026",15.4560307160137,13.0248150875902,17.8872463444371
"Nov 2026",15.4560307160137,12.9061502531136,18.0059111789137
"Dec 2026",15.4560307160137,12.7927674323204,18.1192939997069
"Jan 2027",15.3491745426085,12.5771622299632,18.1211868552539
"Feb 2027",15.3491745426085,12.4725214170742,18.2258276681429
"Mar 2027",15.3491745426085,12.3715556704498,18.3267934147672
"Apr 2027",15.3491745426085,12.2739029950823,18.4244460901348
"May 2027",15.3491745426085,12.1792571881317,18.5190918970854
"Jun 2027",15.3491745426085,12.0873564947397,18.6109925904773
"Jul 2027",15.3491745426085,11.9979750677053,18.7003740175118
"Aug 2027",15.3465572520903,11.9082991373205,18.7848153668602
"Sep 2027",15.3465572520903,11.8233910898196,18.8697234143611
"Oct 2027",15.3465572520903,11.7404817190269,18.9526327851538
"Nov 2027",15.3465572520903,11.6594361944971,19.0336783096836
"Dec 2027",15.3465572520903,11.5801341961211,19.1129803080596
