"","Point.Forecast","Lo.95","Hi.95"
"Jan 2026",21.1171786475421,-85.1908623293738,127.425219624458
"Feb 2026",30.1213210671504,-78.5383139123062,138.780956046607
"Mar 2026",27.6026673966874,-81.1609674433945,136.366302236769
"Apr 2026",52.9159658444587,-55.8523186327804,161.684250321698
"May 2026",3.98222713354339,-104.786265319418,112.750719586504
"Jun 2026",11.9962411143415,-96.7722606414579,120.764742870141
"Jul 2026",4.99920501167171,-103.769297160248,113.767707183591
"Aug 2026",13.9998318633501,-94.7686703271828,122.768334053883
"Sep 2026",16.9999644398137,-91.7685377515517,125.768466631179
"Oct 2026",14.9999924791719,-93.7685097122308,123.768494670574
"Nov 2026",28.9999984093768,-79.7685037820275,137.768500600781
"Dec 2026",10.99999966359,-97.7685025278144,119.768501854994
"Jan 2027",17.9999999288507,-90.7685022625537,126.768502120255
"Feb 2027",7.99999998495223,-100.768502206452,116.768502176357
"Mar 2027",37.9999999968175,-70.7685021945869,146.768502188222
"Apr 2027",37.9999999993269,-70.7685021920775,146.768502190731
"May 2027",7.99999999985764,-100.768502191547,116.768502191262
"Jun 2027",17.9999999999699,-90.7685021914345,126.768502191374
"Jul 2027",7.99999999999363,-100.768502191411,116.768502191398
"Aug 2027",17.9999999999987,-90.7685021914057,126.768502191403
"Sep 2027",7.99999999999971,-100.768502191405,116.768502191404
"Oct 2027",17.9999999999999,-90.7685021914044,126.768502191404
"Nov 2027",25,-83.7685021914044,133.768502191404
"Dec 2027",20,-88.7685021914044,128.768502191404
