"","Point.Forecast","Lo.95","Hi.95"
"Apr 2026",17.7708117161977,16.6545372309431,18.8870862014523
"May 2026",17.9165792838822,16.348985893985,19.4841726737794
"Jun 2026",18.0415979353178,16.1261046821478,19.9570911884878
"Jul 2026",18.041617680233,15.8323480414444,20.2508873190216
"Aug 2026",18.0416385215014,15.5733132332343,20.5099638097685
"Sep 2026",18.041660459056,15.3389976150509,20.7443233030611
"Oct 2026",18.0416834996103,15.1234404554981,20.9599265437225
"Nov 2026",18.0417071673295,14.9227493695512,21.1606649651079
"Dec 2026",18.0417653123412,14.7342507983989,21.3492798262834
"Jan 2027",18.0394500220136,14.5535638257707,21.5253362182565
"Feb 2027",18.2061184171476,14.5525992984379,21.8596375358572
"Mar 2027",18.0950099206966,14.2812190281488,21.9088008132445
"Apr 2027",18.4191956345994,14.4516019543929,22.3867893148059
"May 2027",18.4192000289412,14.3035472444698,22.5348528134125
"Jun 2027",18.4192053301181,14.1606380077014,22.6777726525349
"Jul 2027",18.5303226470613,14.1334836714956,22.927161622627
"Aug 2027",18.752551991983,14.2216591628641,23.2834448211019
"Sep 2027",18.7525600617773,14.0914672532799,23.4136528702748
"Oct 2027",18.7525690744611,13.9648157419891,23.5403224069331
"Nov 2027",18.7525790300485,13.8414307719917,23.6637272881052
"Dec 2027",18.7525899285501,13.7210720796675,23.7841077774327
"Jan 2028",18.7526017699777,13.6035274939765,23.901676045979
"Feb 2028",18.7526145543442,13.4886085422638,24.0166205664247
"Mar 2028",18.7526282816643,13.3761469021656,24.129109661163
"Apr 2028",18.7734398048853,13.2605646837435,24.2863149260271
"May 2028",18.9192073752826,13.2736105813217,24.5648041692435
"Jun 2028",19.0442260266801,13.2689517177688,24.8195003355913
"Jul 2028",19.0442457715958,13.1421425999643,24.9463489432272
"Aug 2028",19.0442666128642,13.0180032987553,25.0705299269731
"Sep 2028",19.0442885504188,12.896372124641,25.1922049761966
"Oct 2028",19.0443115909731,12.7771030903993,25.3115200915469
"Nov 2028",19.0443352586923,12.6600633620591,25.4286071553256
"Dec 2028",19.0443934037039,12.54516682683,25.5436199805779
"Jan 2029",19.0420781133764,12.4298632116743,25.6542930150786
"Feb 2029",19.2087465085103,12.4888102021202,25.9286828149005
"Mar 2029",19.0976380120594,12.2716801280832,25.9235958960356
