"","Point.Forecast","Lo.95","Hi.95"
"Apr 2026",7.25158046040477,-2.30813121145047,16.81129213226
"May 2026",4.40106316758629,-5.20421268906571,14.0063390242383
"Jun 2026",5.39013237397264,-4.26453916815255,15.0448039160978
"Jul 2026",6.35937469838145,-3.34442160961134,16.0631710063742
"Aug 2026",11.845263695906,2.09258997138759,21.5979374204243
"Sep 2026",4.68440726027325,-5.11690014007912,14.4857146606256
"Oct 2026",4.99840973808674,-4.85129120805471,14.8481106842282
"Nov 2026",5.18902034369222,-4.7088375905405,15.0868782779249
"Dec 2026",8.55876032509855,-1.38701054822494,18.5045311984221
"Jan 2027",2.56481105021291,-7.41407693860312,12.5436990390289
"Feb 2027",1.81605224806589,-8.2101566170914,11.8422611132232
"Mar 2027",3.8626042738407,-6.21070317305118,13.9359117207326
"Apr 2027",3.58167542052898,-6.53851141711624,13.7018622581742
"May 2027",2.72554420991166,-7.44130585958312,12.8923942794064
"Jun 2027",4.80262510566402,-5.41067499956527,15.0159252108933
"Jul 2027",5.51241230946423,-4.74712753112619,15.7719521500547
"Aug 2027",6.31967724608879,-3.98589486025319,16.6252493524308
"Sep 2027",6.47017049057263,-3.8812291797379,16.8215701608832
"Oct 2027",6.94787413310807,-3.4491511062154,17.3448993724315
"Nov 2027",5.83206825785903,-4.61038320320314,16.2745197189212
"Dec 2027",6.79410154704996,-3.69357937883557,17.2817824729355
"Jan 2028",7.17244676734711,-3.36026940117145,17.7051629358657
"Feb 2028",1.87580680715219,-8.70175286258468,12.4533664768891
"Mar 2028",2.54450486152931,-8.07770899642605,13.1667187194847
