"","Point.Forecast","Lo.95","Hi.95"
"Apr 2026",17.2702440517181,-3.73363879070514,38.2741268941414
"May 2026",17.3095952468526,-3.6962458960611,38.3154363897662
"Jun 2026",17.3395604470416,-3.73885958905805,38.4179804831412
"Jul 2026",17.264619772244,-4.02950659747924,38.5587461419672
"Aug 2026",17.2422037718323,-4.07027636928779,38.5546839129523
"Sep 2026",17.2683731777315,-4.06531330316326,38.6020596586263
"Oct 2026",20.2524223567723,-1.08780594780447,41.592650661349
"Nov 2026",17.2479263840731,-4.09355818610254,38.5894109542488
"Dec 2026",17.2518135873716,-4.09031065243035,38.5939378271736
"Jan 2027",17.2515301076432,-4.09059746760422,38.5936576828907
"Feb 2027",17.2490868495813,-4.09323466122306,38.5914083603857
"Mar 2027",17.2502940952017,-4.09206461284758,38.592652803251
"Apr 2027",17.2705243373523,-12.6706607828516,47.2117094575563
"May 2027",17.3095017954646,-12.6329059456989,47.251909536628
"Jun 2027",17.3395108190744,-12.6539711006154,47.3329927387643
"Jul 2027",17.2647155314358,-12.8802101020426,47.4096411649141
"Aug 2027",17.2421794918656,-12.9158357653256,47.4001947490568
"Sep 2027",17.2683620791507,-12.9046460813455,47.4413702396469
"Oct 2027",20.2524342893501,-9.9251808226528,50.430049401353
"Nov 2027",17.2479294348635,-12.9305770036546,47.4264358733815
"Dec 2027",17.2518070420318,-12.9271498333657,47.4307639174292
"Jan 2028",17.2515332528369,-12.9274258494567,47.4304923551305
"Feb 2028",17.2490874057957,-12.9300090431914,47.4281838547828
"Mar 2028",17.2502932148917,-12.928829442911,47.4294158726945
