"","Point.Forecast","Lo.95","Hi.95"
"Jan 2023",55.6030203714631,25.3695943908167,85.8364463521095
"Feb 2023",97.9999872043965,66.3548257478689,129.645148660924
"Mar 2023",120.09077587945,88.3139789118683,151.867572847033
"Apr 2023",122.822348140259,91.0329993780546,154.611696902463
"May 2023",96.5506890482938,64.760140978216,128.341237118372
"Jun 2023",45.0914335512482,13.3007708719473,76.8820962305492
"Jul 2023",29.8219132237139,-1.96876035034381,61.6125867977717
"Aug 2023",1.69118817983276,-30.0994858247778,33.4818621844433
"Sep 2023",7.27422998321708e-05,-31.7905949138198,31.7907403984195
"Oct 2023",0.000236221100750244,-31.7903639693781,31.7908364115796
"Nov 2023",0.000764400403440582,-31.7891297475964,31.7906585484032
"Dec 2023",0.00247273341592613,-31.7800327037766,31.7849781706085
"Jan 2024",32.2990230372388,0.593933536216259,64.0041125382614
"Feb 2024",92.4405645665328,60.735475067341,124.145654065725
"Mar 2024",107.710584839024,76.0054953400076,139.41567433804
"Apr 2024",94.8250579038588,63.1199684048565,126.530147402861
"May 2024",57.6221133385935,25.9170238395905,89.3272028375966
"Jun 2024",47.2699217921789,15.5648322931839,78.9750112911739
"Jul 2024",17.3201230036212,-14.3849664953739,49.0252125026164
"Aug 2024",-3.9900358866697e-07,-31.7050898979987,31.7050890999915
"Sep 2024",-1.49282059149257e-07,-31.7050896482772,31.7050893497131
"Oct 2024",-1.30021899759612e-07,-31.705089629017,31.7050893689732
"Nov 2024",-3.11501856307849e-07,-31.705089810497,31.7050891874933
"Dec 2024",-9.73877079425711e-07,-31.7050904728722,31.705088525118
"Jan 2025",55.6030200703958,19.7776774879195,91.4283626528721
"Feb 2025",97.9999871113236,61.8054205980709,134.194553624576
"Mar 2025",120.090775850678,83.8611198069386,156.320431894417
"Apr 2025",122.822348131364,86.5893403803107,159.055355882417
"May 2025",96.550689045544,60.3173609904374,132.784017100651
"Jun 2025",45.0914335503982,8.85807488905803,81.3247922117383
"Jul 2025",29.8219132234511,-6.41144831170394,66.0552747586062
"Aug 2025",1.69118817975152,-34.5421730942738,37.9245494537768
"Sep 2025",7.27422747167975e-05,-36.2332829006099,36.2334283851593
"Oct 2025",0.000236221092986,-36.2330602225087,36.2335326646946
"Nov 2025",0.00076440040104032,-36.2319125721835,36.2334413729856
"Dec 2025",0.0024727334151841,-36.223721691613,36.2286671584433
"Jan 2026",32.2990230372386,-3.85927076822528,68.4573168427025
"Feb 2026",92.4405645665327,56.2822707626746,128.598858370391
"Mar 2026",107.710584839024,71.5522910353197,143.868878642728
"Apr 2026",94.8250579038588,58.6667641001669,130.983351707551
"May 2026",57.6221133385935,21.463819534901,93.7804071422861
"Jun 2026",47.2699217921789,11.1116279884934,83.4282155958644
"Jul 2026",17.3201230036212,-18.8381708000644,53.4784168073068
"Aug 2026",-3.9900358872887e-07,-36.1582942026892,36.158293404682
"Sep 2026",-1.49282059168394e-07,-36.1582939529677,36.1582936544035
"Oct 2026",-1.30021899765527e-07,-36.1582939337075,36.1582936736637
"Nov 2026",-3.11501856309678e-07,-36.1582941151875,36.1582934921837
"Dec 2026",-9.73877079426277e-07,-36.1582947775627,36.1582928298085
