"","Point.Forecast","Lo.95","Hi.95"
"Jan 2023",17.867,11.9616793714517,23.7723206285483
"Feb 2023",15.701,9.79567937145173,21.6063206285483
"Mar 2023",10.157,4.25167937145173,16.0623206285483
"Apr 2023",10.833,4.92767937145173,16.7383206285483
"May 2023",8.96,3.05467937145173,14.8653206285483
"Jun 2023",5.7,-0.205320628548274,11.6053206285483
"Jul 2023",0.146,-5.75932062854827,6.05132062854827
"Aug 2023",0,-5.90532062854827,5.90532062854827
"Sep 2023",0,-5.90532062854827,5.90532062854827
"Oct 2023",0,-5.90532062854827,5.90532062854827
"Nov 2023",10.503,4.59767937145173,16.4083206285483
"Dec 2023",18.849,12.9436793714517,24.7543206285483
"Jan 2024",17.867,9.51561547694542,26.2183845230546
"Feb 2024",15.701,7.34961547694542,24.0523845230546
"Mar 2024",10.157,1.80561547694542,18.5083845230546
"Apr 2024",10.833,2.48161547694542,19.1843845230546
"May 2024",8.96,0.60861547694542,17.3113845230546
"Jun 2024",5.7,-2.65138452305458,14.0513845230546
"Jul 2024",0.146,-8.20538452305458,8.49738452305458
"Aug 2024",0,-8.35138452305458,8.35138452305458
"Sep 2024",0,-8.35138452305458,8.35138452305458
"Oct 2024",0,-8.35138452305458,8.35138452305458
"Nov 2024",10.503,2.15161547694542,18.8543845230546
"Dec 2024",18.849,10.4976154769454,27.2003845230546
"Jan 2025",17.867,7.63868463636981,28.0953153636302
"Feb 2025",15.701,5.47268463636981,25.9293153636302
"Mar 2025",10.157,-0.0713153636301893,20.3853153636302
"Apr 2025",10.833,0.604684636369811,21.0613153636302
"May 2025",8.96,-1.26831536363019,19.1883153636302
"Jun 2025",5.7,-4.52831536363019,15.9283153636302
"Jul 2025",0.146,-10.0823153636302,10.3743153636302
"Aug 2025",0,-10.2283153636302,10.2283153636302
"Sep 2025",0,-10.2283153636302,10.2283153636302
"Oct 2025",0,-10.2283153636302,10.2283153636302
"Nov 2025",10.503,0.274684636369811,20.7313153636302
"Dec 2025",18.849,8.62068463636981,29.0773153636302
"Jan 2026",17.867,6.05635874290345,29.6776412570965
"Feb 2026",15.701,3.89035874290345,27.5116412570965
"Mar 2026",10.157,-1.65364125709655,21.9676412570965
"Apr 2026",10.833,-0.977641257096549,22.6436412570965
"May 2026",8.96,-2.85064125709655,20.7706412570965
"Jun 2026",5.7,-6.11064125709655,17.5106412570965
"Jul 2026",0.146,-11.6646412570965,11.9566412570965
"Aug 2026",0,-11.8106412570965,11.8106412570965
"Sep 2026",0,-11.8106412570965,11.8106412570965
"Oct 2026",0,-11.8106412570965,11.8106412570965
"Nov 2026",10.503,-1.30764125709655,22.3136412570965
"Dec 2026",18.849,7.03835874290345,30.6596412570965
