"","Point.Forecast","Lo.95","Hi.95"
"Jan 2023",14.1507591719873,12.7609358197624,15.5405825242122
"Feb 2023",16.9606320274271,15.5320955589581,18.3891684958961
"Mar 2023",14.8185713731756,12.9921564111198,16.6449863352315
"Apr 2023",16.4515363087987,14.5519139527764,18.351158664821
"May 2023",15.2066721749648,13.0637811056022,17.3495632443274
"Jun 2023",16.1556740046426,13.9210081531371,18.3903398561481
"Jul 2023",15.4322179677511,13.0206404878836,17.8437954476187
"Aug 2023",15.9837328552329,13.472986738616,18.4944789718497
"Sep 2023",15.5632944932545,12.9102502215426,18.2163387649664
"Oct 2023",15.8838088079817,13.1304739787684,18.637143637195
"Nov 2023",15.6394699577834,12.7641904480393,18.5147494675276
"Dec 2023",15.8257376874074,12.852159428796,18.7993159460188
"Jan 2024",15.6865924976558,12.604196199111,18.7689887962006
"Feb 2024",15.7948424743496,12.6174910486594,18.9721939000399
"Mar 2024",15.712319873567,12.4352929779376,18.9893467691963
"Apr 2024",15.7752296297436,12.407031551584,19.1434277079032
"May 2024",15.7272714051522,12.2661892933992,19.1883535169051
"Jun 2024",15.7638315739677,12.2153598699486,19.3123032779869
"Jul 2024",15.7359605267134,12.0999222534933,19.3719987999335
"Aug 2024",15.7572075641374,12.0373618256479,19.4770533026269
"Sep 2024",15.7410102323623,11.9379380120465,19.5440824526781
"Oct 2024",15.7533580035549,11.869787764682,19.6369282424278
"Nov 2024",15.7439448819654,11.7808054887695,19.7070842751613
"Dec 2024",15.760374241654,11.7197602822185,19.8009882010895
