"","Point.Forecast","Lo.95","Hi.95"
"Jan 2022",18.4380049786397,15.807174156599,21.0688358006804
"Feb 2022",18.1883467376187,14.8511891136838,21.5255043615535
"Mar 2022",7.80133928024466,4.44417829599184,11.1585002644975
"Apr 2022",5.41433182282268,2.03728596264656,8.7913776829988
"May 2022",3.8013392801776,0.404524947737126,7.19815361261807
"Jun 2022",-0.00515699103943046,-3.42162541274866,3.4113114306698
"Jul 2022",-0.811653262327011,-4.24766335306704,2.62435682841302
"Aug 2022",-0.811653262371458,-4.26709450933397,2.64378798459106
"Sep 2022",-0.811653262328676,-4.28641700659033,2.66311048193298
"Oct 2022",2.6078355514487,-0.886143833988811,6.10181493688621
"Nov 2022",18.5753541950587,15.0622642711909,22.0884441189266
"Dec 2022",19.5753541950205,16.0432571294525,23.1074512605885
"Jan 2023",20.4143318227836,16.8633293519293,23.9653342936379
"Feb 2023",18.801339280185,15.2315315240991,22.3711470362709
"Mar 2023",7.80133928018605,4.21282478492639,11.3898537754457
"Apr 2023",4.80133928022906,1.19421505860993,8.4084635018482
"May 2023",3.57535419502946,-0.0502842339163854,7.20099262397531
"Jun 2023",-0.118149533658939,-3.7622081068679,3.52590903955002
"Jul 2023",-0.811653262392977,-4.47403933600464,2.85073281121869
"Aug 2023",-0.811653262391446,-4.49227557657004,2.86896905178715
"Sep 2023",-0.811653262401963,-4.51042190709458,2.88711538229065
"Oct 2023",2.80133928017648,-0.915487101873196,6.51816566222616
"Nov 2023",19.8013392801855,16.0665424688882,23.5361360914829
"Dec 2023",20.801339280198,17.0486580934747,24.5540204669213
"Jan 2024",18.3493691098256,14.5788883770231,22.1198498426282
"Feb 2024",15.5103914820555,11.7221948367098,19.2985881274011
"Mar 2024",7.80133928018846,3.99550918792509,11.6071693724518
"Apr 2024",4.80133928018846,0.97795706563721,8.62472149473972
"May 2024",3.57535419500761,-0.265499932125603,7.41620832214082
"Jun 2024",-0.118149533697178,-3.97639645338565,3.7400973859913
"Jul 2024",-0.811653262401963,-4.68721491984659,3.06390839504267
"Aug 2024",-0.811653262401963,-4.70445264434092,3.081146119537
"Sep 2024",-0.811653262401963,-4.72161437415151,3.09830784934758
"Oct 2024",2.80133928018847,-1.12570856300916,6.72838712338609
"Nov 2024",16.3493691098267,12.4053085588042,20.2934296608493
"Dec 2024",15.5103914820555,11.5493912930247,19.4713916710862
"Jan 2025",18.6178628953504,14.1851260721547,23.050599718546
"Feb 2025",17.6908093405891,12.966886025105,22.4147326560732
"Mar 2025",7.45357665529194,2.69292037606495,12.2142329345189
"Apr 2025",5.21634396996538,0.419235994587658,10.0134519453431
"May 2025",3.45357665525083,-1.37970811246668,8.28686142296833
"Jun 2025",-0.42780700204177,-5.29699978568783,4.44138578160429
"Jul 2025",-1.30919065937762,-6.21402858561483,3.5956472668596
"Aug 2025",-1.30919065940486,-6.24941654504445,3.63103522623472
"Sep 2025",-1.30919065937864,-6.28455280896343,3.66617149020616
"Oct 2025",2.33496031257657,-2.67529170084241,7.34521232599555
"Nov 2025",17.9280420259267,12.8831414365811,22.9729426152723
"Dec 2025",18.9280420259033,13.8487292106868,24.0073548411197
