"","Point.Forecast","Lo.90","Hi.90"
"Jan 2023",11.3958730043542,7.84326876696924,14.9484772417392
"Feb 2023",7.53448758154493,3.7708668699699,11.29810829312
"Mar 2023",6.18051001839694,2.35529426093352,10.0057257758604
"Apr 2023",6.66605420944737,2.8223837840007,10.509724634894
"May 2023",4.27583708335743,0.426596529349541,8.12507763736533
"Jun 2023",3.80444933373428,-0.0464761103012461,7.6553747777698
"Jul 2023",3.3674050004387,-0.484030414298777,7.21884041517617
"Aug 2023",0.615587386455886,-3.23600234242564,4.46717711533741
"Sep 2023",0.00570671206927884,-3.84592948001955,3.8573429041581
"Oct 2023",-0.00382377774944435,-3.85547318616997,3.84782563067108
"Nov 2023",6.89960180070146,3.04795120265934,10.7512523987436
"Dec 2023",10.2271509650329,6.37550929402871,14.0787926360371
"Jan 2024",11.4779342034341,7.13837127207306,15.8174971347952
"Feb 2024",8.74285940241549,4.34707018316065,13.1386486216703
"Mar 2024",7.5332954052667,3.12062366271949,11.9459671478139
"Apr 2024",8.14997888733311,3.73220829227583,12.5677494823904
"May 2024",5.67988586426988,1.26057263499001,10.0991990935497
"Jun 2024",5.60932201760501,1.18954183238986,10.0291022028202
"Jul 2024",3.32964209588961,-1.09027944050652,7.74956363228574
"Aug 2024",0.623975698545184,-3.79598856537229,5.04393996246266
"Sep 2024",0.00345773209511949,-4.4165192407665,4.42343470495674
"Oct 2024",-0.00259097777406569,-4.42257104642244,4.41738909087431
"Nov 2024",6.89134791101289,2.47136938919357,11.3113264328322
"Dec 2024",8.78136512752811,4.36139527870476,13.2013349763515
"Jan 2025",11.6948656254855,7.21737846826157,16.1723527827095
"Feb 2025",9.63515502590962,5.15062450497931,14.1196855468399
"Mar 2025",7.4778150079471,2.9911541253409,11.9644758905533
"Apr 2025",7.92143221429092,3.43412651476811,12.4087379138137
"May 2025",5.94912393632753,1.46162302251784,10.4366248501372
"Jun 2025",5.69183848930015,1.20427847407444,10.1793985045259
"Jul 2025",2.17451485959565,-2.31306304127941,6.66209276047071
"Aug 2025",0.40335070858899,-4.08423257940414,4.89093399658212
"Sep 2025",0.00139468061215856,-4.48619014543243,4.48897950665674
"Oct 2025",-0.00121072658984679,-4.48879571107992,4.48637425790022
"Nov 2025",7.28577940166812,2.79819538394137,11.7733634193949
"Dec 2025",9.40699100730386,4.91941063375851,13.8945713808492
"Jan 2026",11.6669374086128,7.00480970800942,16.3290651092162
"Feb 2026",9.20808939291069,4.52502359496372,13.8911551908577
"Mar 2026",6.99246511616488,2.30307825957584,11.6818519727539
"Apr 2026",7.38788026336811,2.69658123899494,12.0791792877413
"May 2026",5.44762755340758,0.755749730126714,10.1395053766884
"Jun 2026",5.04536521630222,0.35331216468273,9.73741826792171
"Jul 2026",2.18011557669384,-2.51199052006401,6.8722216734517
"Aug 2026",0.398827567314031,-4.29329456344751,5.09094969807557
"Sep 2026",0.00218675467178316,-4.68994014312612,4.69431365246969
"Oct 2026",-0.0016431961151587,-4.69377124784923,4.69048485561891
"Nov 2026",7.29144861904542,2.59932117374097,11.9835760643499
"Dec 2026",9.92959877179526,5.23747466695254,14.621722876638
