"","Point.Forecast","Lo.95","Hi.95"
"Jan 2023",4.44217623465254,3.73891612628434,5.14543634302073
"Feb 2023",4.50067138770972,3.57639992383585,5.4249428515836
"Mar 2023",4.54873179410683,3.49474343236133,5.60272015585234
"Apr 2023",4.58741328388572,3.45291347885031,5.72191308892113
"May 2023",4.61756564343044,3.43500855257187,5.80012273428902
"Jun 2023",4.63985128426489,3.43370674799083,5.84599582053896
"Jul 2023",4.76670305017716,3.55794406019093,5.97546204016338
"Aug 2023",4.78966264910201,3.56220274798733,6.01712255021669
"Sep 2023",4.80942073589252,3.5682376419288,6.05060382985623
"Oct 2023",4.82641137224659,3.57512217863925,6.07770056585392
"Nov 2023",4.84100782226325,3.58225804942374,6.09975759510276
"Dec 2023",4.85353075261153,3.5892645122347,6.11779699298837
"Jan 2024",4.49463824330038,3.22628938325163,5.76298710334914
"Feb 2024",4.50379996718808,3.23242917248101,5.77517076189515
"Mar 2024",4.5116001625701,3.23799431222144,5.78520601291877
"Apr 2024",4.51821019047386,3.24295495400333,5.79346542694439
"May 2024",4.52377526536089,3.24730852963386,5.80024200108791
"Jun 2024",4.52841764531621,3.25106912583522,5.80576616479721
"Jul 2024",4.84993797350555,3.57195885364911,6.12791709336198
"Aug 2024",4.85302289635168,3.57460830077862,6.13143749192475
"Sep 2024",4.8554388415376,3.57674523220346,6.13413245087175
"Oct 2024",4.85723888450937,3.57839797318625,6.13607979583249
"Nov 2024",4.85846257007295,3.57959300870409,6.13733213144182
"Dec 2024",4.85913678114669,3.58035468209588,6.1379188801975
"Jan 2025",6.12508808926463,4.84651731822704,7.40365886030221
"Feb 2025",6.12469604029977,4.84647920347808,7.40291287712145
"Mar 2025",6.12376378131962,4.84607489317073,7.40145266946851
"Apr 2025",6.12227083170173,4.84533080708371,7.39921085631975
"May 2025",6.12018439311636,4.84428077528871,7.39608801094401
"Jun 2025",6.11745862898609,4.84297137305121,7.39194588492098
"Jul 2025",5.95117597697666,4.66910773114345,7.23324422280987
"Aug 2025",5.93437932072966,4.64718239293454,7.22157624852478
"Sep 2025",5.91896313514509,4.62860935257481,7.20931691771537
"Oct 2025",5.90458874493718,4.61275717282788,7.19642031704648
"Nov 2025",5.89094036182711,4.59917378941297,7.18270693424125
"Dec 2025",5.87771814704966,4.58756534729823,7.16787094680109
"Jan 2026",4.04750170530168,2.76066031517797,5.33434309542539
"Feb 2026",4.04016469023679,2.75156493883143,5.32876444164216
"Mar 2026",4.03382139531485,2.74391576301221,5.32372702761749
"Apr 2026",4.02833246588104,2.73745681478151,5.31920811698058
"May 2026",4.02357731667554,2.73198112046687,5.3151735128842
"Jun 2026",4.0194514827185,2.72732017443226,5.31158279100474
"Jul 2026",3.87141897965694,2.57889050409076,5.16394745522312
"Aug 2026",3.86829169124547,2.57546878610847,5.16111459638247
"Sep 2026",3.86555556999063,2.57251489471916,5.15859624526211
"Oct 2026",3.86315050655847,2.56994944401741,5.15635156909954
"Nov 2026",3.86102366456214,2.56770540687415,5.15434192225012
"Dec 2026",3.85912831980925,2.56572569334474,5.15253094627376
