"","Point.Forecast","Lo.90","Hi.90"
"Jan 2023",18.1729024711449,11.4150417945199,24.9307631477699
"Feb 2023",18.1729024711449,11.4150417945199,24.9307631477699
"Mar 2023",18.1729024711449,11.4150417945199,24.9307631477699
"Apr 2023",18.1729024711449,11.4150417945199,24.9307631477699
"May 2023",18.1729024711449,11.4150417945199,24.9307631477699
"Jun 2023",18.1729024711449,11.4150417945199,24.9307631477699
"Jul 2023",18.1729024711449,11.4150417945199,24.9307631477699
"Aug 2023",18.1729024711449,11.4150417945199,24.9307631477699
"Sep 2023",18.1729024711449,11.4150417945199,24.9307631477699
"Oct 2023",18.1729024711449,11.4150417945199,24.9307631477699
"Nov 2023",18.1729024711449,11.4150417945199,24.9307631477699
"Dec 2023",18.1729024711449,11.4150417945199,24.9307631477699
"Jan 2024",17.0553451138441,10.2974844372191,23.8132057904691
"Feb 2024",17.0553451138441,10.2974844372191,23.8132057904691
"Mar 2024",17.0553451138441,10.2974844372191,23.8132057904691
"Apr 2024",17.0553451138441,10.2974844372191,23.8132057904691
"May 2024",17.0553451138441,10.2974844372191,23.8132057904691
"Jun 2024",17.0553451138441,10.2974844372191,23.8132057904691
"Jul 2024",17.0553451138441,10.2974844372191,23.8132057904691
"Aug 2024",17.0553451138441,10.2974844372191,23.8132057904691
"Sep 2024",17.0553451138441,10.2974844372191,23.8132057904691
"Oct 2024",17.0553451138441,10.2974844372191,23.8132057904691
"Nov 2024",17.0553451138441,10.2974844372191,23.8132057904691
"Dec 2024",17.0553451138441,10.2974844372191,23.8132057904691
"Jan 2025",17.0553451138441,10.2974844372191,23.8132057904691
"Feb 2025",17.0553451138441,10.2974844372191,23.8132057904691
"Mar 2025",17.0553451138441,10.2974844372191,23.8132057904691
"Apr 2025",17.0553451138441,10.2974844372191,23.8132057904691
"May 2025",17.0553451138441,10.2974844372191,23.8132057904691
"Jun 2025",17.0553451138441,10.2974844372191,23.8132057904691
"Jul 2025",17.0553451138441,10.2974844372191,23.8132057904691
"Aug 2025",17.0553451138441,10.2974844372191,23.8132057904691
"Sep 2025",17.0553451138441,10.2974844372191,23.8132057904691
"Oct 2025",17.0553451138441,10.2974844372191,23.8132057904691
"Nov 2025",17.0553451138441,10.2974844372191,23.8132057904691
"Dec 2025",17.0553451138441,10.2974844372191,23.8132057904691
